id,vendor_id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_estimated,distance_m
16412,Quito,07-06-17 4:13,-78.48251767,-0.149926565,-78.4647505,-0.1458883,N,420,2424.647143
16413,Quito,26-10-16 7:15,-78.47687913,-0.246419573,-78.54732173,-0.296127273,N,797,13360.03149
16414,Quito,10-08-16 1:02,-78.49037194,-0.18316462,-78.49145102,-0.186672641,N,52,510.0624916
16415,Quito,08-07-17 10:13,-78.49587048,-0.127842068,-78.48758084,-0.187204559,N,678,7522.571571
16416,Quito,02-10-16 7:07,-78.48687952,-0.211518137,-78.47806077,-0.161751412,N,627,6514.401001
16417,Quito,04-01-17 6:41,-78.48734214,-0.202902339,-78.50084481,-0.2037666,N,235,1597.519884
16418,Quito,11-10-16 12:36,-78.50544722,-0.180828832,-78.49440212,-0.18765902,N,320,1987.635242
16419,Quito,16-08-16 11:57,-78.48439943,-0.159377204,-78.49521854,-0.195445082,N,693,5213.58989
16420,Quito,09-07-16 8:06,-78.47072973,-0.167683505,-78.47436964,-0.11187942,N,839,6609.868878
16421,Quito,11-01-17 8:27,-78.46258092,-0.16298782,-78.47740914,-0.187753189,N,544,4402.600039
16422,Quito,09-09-16 4:37,-78.49042648,-0.183254207,-78.50308634,-0.1834415,N,196,1428.53121
16423,Quito,05-07-16 5:54,-78.55656242,-0.276443776,-78.5596582,-0.268709849,N,176,1204.204117
16424,Quito,13-09-16 12:28,-78.5672533,-0.293305,-78.55833134,-0.299776,N,193,1711.606059
16425,Quito,14-09-16 1:04,-78.48985,-0.189245,-78.50278934,-0.12495332,N,846,8587.689755
16426,Quito,03-04-17 12:55,-78.46348634,-0.1328081,-78.45929272,-0.1625558,N,504,3774.101335
16427,Quito,25-01-17 12:41,-78.48572301,-0.177257302,-78.48790565,-0.155610551,N,398,2649.706273
16428,Quito,07-11-16 8:55,-78.50344981,-0.159257225,-78.506097,-0.19710634,N,585,4502.982428
16429,Quito,02-01-17 12:48,-78.49391546,-0.122818023,-78.50066392,-0.133531782,N,328,1941.708439
16430,Quito,02-07-17 5:28,-78.45995394,-0.096715417,-78.47813773,-0.137688027,N,553,6577.888466
16431,Quito,22-07-16 7:12,-78.48864191,-0.199314907,-78.51722104,-0.19684492,N,551,3452.484543
16432,Quito,21-09-16 11:38,-78.50656004,-0.182005031,-78.47850687,-0.186136183,N,605,3578.718124
16433,Quito,29-07-17 11:34,-78.47471262,-0.1370213,-78.47787034,-0.14076748,N,132,767.67765
16434,Quito,27-06-17 7:45,-78.51320917,-0.210330181,-78.50042096,-0.2034961,N,324,2181.889279
16435,Quito,16-05-17 10:32,-78.48961992,-0.125996653,-78.46870656,-0.086731978,N,662,6691.487235
16436,Quito,01-04-17 6:50,-78.49181999,-0.19131413,-78.49109269,-0.189158902,N,35,320.5219309
16437,Quito,10-05-17 1:47,-78.48291929,-0.150049182,-78.48313599,-0.1119441,N,663,4261.187697
16438,Quito,27-07-17 1:15,-78.48943482,-0.188316949,-78.49651132,-0.132039394,N,801,7044.644999
16439,Quito,09-09-16 6:32,-78.43980381,-0.195312943,-78.4260324,-0.197176087,N,233,1738.474587
16440,Quito,03-04-17 3:45,-78.47712142,-0.17950618,-78.4756688,-0.17987932,N,35,203.0144565
16441,Quito,24-06-16 7:49,-78.51714695,-0.249805755,-78.47792967,-0.194864361,N,996,10469.9248
16442,Quito,22-07-17 7:52,-78.47390168,-0.163672975,-78.49392479,-0.184190413,N,457,4507.893764
16443,Quito,11-01-17 3:15,-78.47233132,-0.092039523,-78.47436853,-0.109223417,N,240,2137.289063
16444,Quito,22-07-16 8:18,-78.49845635,-0.127778887,-78.48833357,-0.157830911,N,459,4467.23144
16445,Quito,18-07-16 8:29,-78.48661049,-0.135424939,-78.48810838,-0.208053634,N,1185,8242.499489
16446,Quito,07-05-17 6:42,-78.47254176,-0.106188455,-78.47134366,-0.12815434,N,256,2575.71781
16447,Quito,07-07-17 9:29,-78.46528032,-0.15260134,-78.456009,-0.15060868,N,82,1252.493773
16448,Quito,26-01-17 5:28,-78.53586636,-0.246238664,-78.52620848,-0.266010497,N,355,3272.425677
16449,Quito,28-07-17 9:09,-78.46094742,-0.101936538,-78.46595386,-0.161763868,N,1135,7209.185253
16450,Quito,19-03-17 6:59,-78.50627969,-0.155460636,-78.485873,-0.16049564,N,346,2828.979082
16451,Quito,12-01-17 5:50,-78.49218371,-0.157270673,-78.50088085,-0.170277846,N,302,2413.405922
16452,Quito,15-03-17 9:22,-78.486382,-0.165399373,-78.49143302,-0.1229657,N,467,5280.054205
16453,Quito,20-01-17 4:43,-78.49682909,-0.13860574,-78.48078932,-0.175005538,N,662,5831.008299
16454,Quito,31-05-17 9:15,-78.47724042,-0.184019823,-78.48740234,-0.20411992,N,561,3364.976521
16455,Quito,18-07-17 4:07,-78.4983183,-0.211269,-78.48211424,-0.20316694,N,198,2702.704981
16456,Quito,08-12-16 9:40,-78.50806932,-0.118240653,-78.50159085,-0.133644282,N,208,2433.176621
16457,Quito,19-12-16 8:23,-78.46552746,-0.132117346,-78.47856974,-0.1509104,N,454,3539.923788
16458,Quito,10-01-17 7:48,-78.51489698,-0.210639154,-78.49289434,-0.179731,N,812,5883.395213
16459,Quito,09-02-17 8:39,-78.46117833,-0.162666783,-78.51230876,-0.181461319,N,1020,7775.277588
16460,Quito,22-04-17 4:48,-78.48098978,-0.128041345,-78.47940568,-0.10302368,N,251,2957.98098
16461,Quito,26-03-17 2:30,-78.49190732,-0.205441084,-78.47873489,-0.176971068,N,488,4630.418836
16462,Quito,23-03-17 9:12,-78.47116381,-0.167547437,-78.49805022,-0.21294862,N,1215,8038.001014
16463,Quito,09-09-16 10:15,-78.48573273,-0.191481252,-78.49025589,-0.156207074,N,512,4425.259594
16464,Quito,17-01-17 6:12,-78.53093964,-0.252618303,-78.53347613,-0.23533562,N,390,2203.788317
16465,Quito,16-01-17 7:41,-78.52149008,-0.262750321,-78.51686118,-0.251519637,N,228,1763.500306
16466,Quito,01-12-16 5:49,-78.53606662,-0.265076434,-78.52367958,-0.25757796,N,349,2211.153718
16467,Quito,14-10-16 4:13,-78.48667716,-0.20713901,-78.4959902,-0.211813995,N,211,1555.39092
16468,Quito,25-01-17 10:32,-78.46650984,-0.157657744,-78.53251186,-0.24229906,N,1625,16750.7464
16469,Quito,18-08-16 8:44,-78.4865123,-0.166423387,-78.49816184,-0.142851006,N,391,3916.493538
16470,Quito,05-07-17 8:47,-78.48991723,-0.225442954,-78.47218207,-0.108729322,N,2103,14950.00892
16471,Quito,23-03-17 8:33,-78.49644573,-0.161493866,-78.48288204,-0.188333668,N,702,4492.657416
16472,Quito,31-08-16 8:11,-78.50395401,-0.14532075,-78.49470676,-0.170551542,N,529,3833.780849
16473,Quito,24-06-17 11:22,-78.47291473,-0.163850961,-78.48927858,-0.18533364,N,551,4208.334098
16474,Quito,19-09-16 6:36,-78.50805522,-0.212039536,-78.49659979,-0.218830569,N,338,2028.90512
16475,Quito,21-04-17 3:52,-78.46297288,-0.131059792,-78.4830422,-0.20260438,N,1137,10186.99647
16476,Quito,19-08-16 6:32,-78.51201494,-0.211310716,-78.49319021,-0.180149587,N,698,5558.159723
16477,Quito,01-12-16 8:28,-78.49575256,-0.197848953,-78.48676233,-0.178554353,N,220,3145.123241
16478,Quito,09-08-16 11:32,-78.48224339,-0.303744401,-78.47706346,-0.276005813,N,551,3660.36388
16479,Quito,12-01-17 2:16,-78.48727773,-0.13033677,-78.48350241,-0.125764713,N,150,928.1853466
16480,Quito,12-06-17 8:05,-78.49452904,-0.169014603,-78.47923285,-0.184914138,N,474,3468.798518
16481,Quito,25-03-17 8:09,-78.45384664,-0.105465115,-78.45237702,-0.10378548,N,55,350.1803885
16482,Quito,02-11-16 8:36,-78.50368379,-0.159126117,-78.50350104,-0.108936847,N,571,5601.112889
16483,Quito,06-04-17 2:00,-78.49796845,-0.174927101,-78.547421,-0.26143598,N,1557,15118.19559
16484,Quito,08-11-16 7:08,-78.45976211,-0.299968635,-78.45134928,-0.293293486,N,133,1677.693882
16485,Quito,25-11-16 12:09,-78.49939128,-0.17056996,-78.48973131,-0.1765901,N,243,1743.543408
16486,Quito,05-10-16 2:09,-78.50166221,-0.18390931,-78.49345231,-0.191407586,N,163,1746.664621
16487,Quito,03-09-16 1:07,-78.42489897,-0.102183646,-78.41108431,-0.077764493,N,547,4251.403172
16488,Quito,21-10-16 9:14,-78.50487588,-0.180423858,-78.50080659,-0.144615474,N,672,4434.192421
16489,Quito,15-08-16 8:36,-78.49157409,-0.205241243,-78.50592018,-0.216482671,N,232,2845.192265
16490,Quito,12-01-17 9:57,-78.46045162,-0.162828589,-78.47445289,-0.123245166,N,595,5958.33975
16491,Quito,24-05-17 7:50,-78.50103025,-0.086942626,-78.5093818,-0.102299373,N,343,2636.241266
16492,Quito,20-07-16 7:33,-78.50591112,-0.160555763,-78.49428428,-0.211943299,N,1058,7006.874401
16493,Quito,10-10-16 3:30,-78.45881844,-0.162433793,-78.43593535,-0.157009591,N,426,3147.616412
16494,Quito,02-01-17 7:32,-78.42178216,-0.305183076,-78.46093223,-0.297243072,N,786,5236.115727
16495,Quito,09-09-16 9:46,-78.50537006,-0.180752979,-78.48862493,-0.185550331,N,303,2395.405514
16496,Quito,03-10-16 5:03,-78.47407578,-0.113708333,-78.49217196,-0.119402808,N,307,2645.39581
16497,Quito,12-11-16 11:07,-78.50617994,-0.181710189,-78.49411204,-0.1448607,N,399,5439.359244
16498,Quito,01-07-16 9:05,-78.4905385,-0.111432955,-78.47292024,-0.087113159,N,376,4663.294523
16499,Quito,14-09-16 7:55,-78.50463946,-0.145451746,-78.47742336,-0.15935954,N,552,4572.75855
16500,Quito,04-02-17 7:41,-78.47889022,-0.093994285,-78.49161383,-0.208726011,N,1597,14172.38415
16501,Quito,30-12-16 10:09,-78.49355332,-0.194085862,-78.5561348,-0.3024539,N,1879,19008.67917
16502,Quito,20-04-17 6:14,-78.47275546,-0.175257808,-78.46237155,-0.152034299,N,549,3736.968719
16503,Quito,07-02-17 8:23,-78.48146518,-0.12381144,-78.47671797,-0.16388959,N,482,4984.351108
16504,Quito,24-01-17 4:28,-78.52297898,-0.23952396,-78.52873938,-0.27164724,N,612,4212.467422
16505,Quito,17-08-16 6:08,-78.4996995,-0.1586608,-78.48578776,-0.162642243,N,222,1989.62509
16506,Quito,16-04-17 3:03,-78.55847682,-0.287536976,-78.45320809,-0.164809853,N,1991,25351.83447
16507,Quito,17-12-16 6:46,-78.53431864,-0.317963479,-78.52413132,-0.27777368,N,716,5601.662659
16508,Quito,15-07-16 4:06,-78.50531376,-0.180830882,-78.50529062,-0.22145618,N,705,4519.899911
16509,Quito,09-08-16 7:32,-78.4806776,-0.1422035,-78.49801806,-0.20273421,N,1007,8658.872991
16510,Quito,17-01-17 3:01,-78.45727081,-0.095339086,-78.49711328,-0.126868875,N,1277,7936.226149
16511,Quito,12-11-16 10:15,-78.48236666,-0.185518846,-78.47860432,-0.092630476,N,1153,10747.06707
16512,Quito,30-11-16 8:52,-78.49242461,-0.194378159,-78.48270407,-0.191027004,N,190,1453.499571
16513,Quito,18-09-16 10:08,-78.48154212,-0.15431677,-78.51842018,-0.19154749,N,831,8240.505737
16514,Quito,15-03-17 11:09,-78.54206226,-0.311337442,-78.5576956,-0.292001176,N,674,3888.417074
16515,Quito,02-09-16 9:10,-78.53975562,-0.270833067,-78.53698612,-0.30843517,N,769,4489.11403
16516,Quito,02-10-16 12:09,-78.48554185,-0.160900264,-78.45468409,-0.106315337,N,934,9500.780528
16517,Quito,15-05-17 5:05,-78.48915247,-0.19726257,-78.496706,-0.199613613,N,158,1101.333766
16518,Quito,24-09-16 8:46,-78.48786484,-0.187172758,-78.49067416,-0.180633176,N,114,1039.548285
16519,Quito,23-12-16 9:48,-78.49453514,-0.187336533,-78.48803467,-0.189655603,N,116,980.6841172
16520,Quito,05-04-17 5:26,-78.49691207,-0.160704657,-78.47450766,-0.131162326,N,672,5776.205094
16521,Quito,06-06-17 10:57,-78.47602,-0.1884517,-78.493314,-0.15889068,N,893,5210.03011
16522,Quito,06-06-17 9:31,-78.54316635,-0.304091443,-78.49339228,-0.240044108,N,892,12656.2853
16523,Quito,25-04-17 3:42,-78.47282383,-0.163843699,-78.48760722,-0.125949678,N,857,5857.45479
16524,Quito,30-06-16 2:32,-78.53527531,-0.27899912,-78.52791947,-0.289570922,N,195,1993.453862
16525,Quito,06-04-17 7:33,-78.45966101,-0.098385478,-78.49535721,-0.174172728,N,1514,12396.38913
16526,Quito,18-07-16 6:51,-78.47095936,-0.128612057,-78.48710974,-0.131997257,N,294,2172.253593
16527,Quito,13-07-16 2:52,-78.48010523,-0.142559928,-78.476293,-0.168851782,N,368,3347.420406
16528,Quito,25-06-16 6:33,-78.51264628,-0.189000795,-78.53073954,-0.215568811,N,829,4966.096856
16529,Quito,23-11-16 6:51,-78.49693212,-0.189828116,-78.50368369,-0.204359372,N,305,2366.538081
16530,Quito,22-10-16 10:18,-78.50083413,-0.203621714,-78.48444534,-0.1951698,N,362,2762.14878
16531,Quito,18-11-16 7:39,-78.46757311,-0.152507154,-78.48659424,-0.19791296,N,653,7163.941301
16532,Quito,18-08-16 8:02,-78.55066745,-0.279177726,-78.54383829,-0.266301346,N,192,2191.146385
16533,Quito,07-07-16 10:49,-78.4821317,-0.19427889,-78.48803637,-0.209362729,N,400,2333.811258
16534,Quito,27-12-16 5:15,-78.53720946,-0.319810656,-78.53300834,-0.28013798,N,490,4878.535823
16535,Quito,29-07-16 7:07,-78.50487518,-0.180418226,-78.50574106,-0.218078535,N,644,4283.916717
16536,Quito,22-09-16 5:52,-78.52209623,-0.229385152,-78.52125883,-0.226409437,N,57,423.9989607
16537,Quito,28-03-17 8:11,-78.46970664,-0.136199348,-78.4882086,-0.15729678,N,694,4403.24526
16538,Quito,09-02-17 6:34,-78.45748086,-0.0954858,-78.48993782,-0.10220382,N,388,4356.054392
16539,Quito,06-01-17 10:59,-78.4749403,-0.163600055,-78.45337292,-0.095997424,N,754,9915.243173
16540,Quito,09-09-16 8:14,-78.42857867,-0.205219197,-78.44540481,-0.204045437,N,242,2001.484809
16541,Quito,28-12-16 6:13,-78.50519294,-0.15523608,-78.471144,-0.10058432,N,1353,9863.053669
16542,Quito,22-06-17 6:44,-78.4992091,-0.1366119,-78.48859618,-0.12563535,N,254,2400.636734
16543,Quito,08-05-17 5:42,-78.52269977,-0.245656388,-78.5397961,-0.265482679,N,636,4105.590743
16544,Quito,07-03-17 5:39,-78.5462963,-0.2444274,-78.46111433,-0.063995262,N,2703,29534.85516
16545,Quito,15-05-17 9:15,-78.4853965,-0.17451082,-78.50327722,-0.213996095,N,662,6378.798501
16546,Quito,15-08-16 10:33,-78.48562387,-0.175205623,-78.50105019,-0.212779531,N,663,5893.348674
16547,Quito,15-03-17 6:35,-78.46273992,-0.104220582,-78.47331085,-0.090267383,N,243,2726.956846
16548,Quito,09-03-17 6:18,-78.53652713,-0.261645116,-78.54421862,-0.277580068,N,463,2627.13179
16549,Quito,27-01-17 11:04,-78.52136367,-0.22591542,-78.47877935,-0.110121575,N,2117,17610.81115
16550,Quito,18-07-17 7:31,-78.51055411,-0.218965013,-78.48592608,-0.17820402,N,613,7270.907152
16551,Quito,23-09-16 11:34,-78.49560165,-0.148721019,-78.4968726,-0.1632772,N,313,1759.896734
16552,Quito,10-10-16 8:45,-78.4773693,-0.1706654,-78.49916514,-0.203126225,N,461,6033.054855
16553,Quito,26-07-16 10:53,-78.4817328,-0.204319126,-78.48355516,-0.194938099,N,168,1245.758854
16554,Quito,30-07-16 12:14,-78.48490847,-0.211797716,-78.48148838,-0.144225752,N,783,7893.953883
16555,Quito,06-02-17 6:47,-78.4972589,-0.1402972,-78.49132353,-0.200926827,N,724,7401.688507
16556,Quito,03-09-16 7:42,-78.50331001,-0.15736419,-78.50155466,-0.13793732,N,378,2355.354284
16557,Quito,07-11-16 12:37,-78.46123755,-0.143551499,-78.47433106,-0.15800808,N,391,3063.426181
16558,Quito,21-10-16 10:39,-78.47913896,-0.16563094,-78.47362688,-0.14240766,N,466,3195.223686
16559,Quito,04-07-17 8:14,-78.4805211,-0.182746672,-78.48102632,-0.08869382,N,1370,10514.37798
16560,Quito,11-04-17 3:05,-78.4795986,-0.1490935,-78.50067668,-0.20535632,N,787,8599.907767
16561,Quito,16-07-16 8:24,-78.5393227,-0.302490687,-78.53939049,-0.270577012,N,522,3556.177311
16562,Quito,15-03-17 9:22,-78.486382,-0.165399373,-78.49143302,-0.1229657,N,467,5280.054205
16563,Quito,21-06-17 6:35,-78.49660382,-0.12736902,-78.49406876,-0.10644892,N,451,2608.094099
16564,Quito,18-10-16 7:04,-78.50477587,-0.180396754,-78.50002122,-0.19133416,N,281,1744.87478
16565,Quito,19-10-16 7:46,-78.48772461,-0.188314552,-78.49896833,-0.196405078,N,336,2149.863557
16566,Quito,19-11-16 7:17,-78.48933789,-0.202929497,-78.47009666,-0.14116553,N,914,9007.354136
16567,Quito,25-11-16 9:49,-78.49678274,-0.19012834,-78.48557264,-0.20090395,N,402,2444.692432
16568,Quito,03-01-17 8:17,-78.46665507,-0.159177778,-78.4752712,-0.18119988,N,225,3406.812805
16569,Quito,10-05-17 6:59,-78.49681607,-0.212889345,-78.50070334,-0.1999,N,272,1876.591146
16570,Quito,08-07-16 1:08,-78.49046823,-0.149665897,-78.48938806,-0.17769474,N,371,3236.774554
16571,Quito,31-07-17 1:10,-78.56046022,-0.280271436,-78.53057521,-0.265615378,N,546,4952.700434
16572,Quito,18-04-17 6:05,-78.48097772,-0.12792955,-78.46484052,-0.09894026,N,515,5017.831928
16573,Quito,07-10-16 8:02,-78.47974147,-0.092577062,-78.49683507,-0.186481093,N,1290,12342.37142
16574,Quito,13-05-17 2:27,-78.48976308,-0.102554865,-78.4748918,-0.08809226,N,335,3261.776439
16575,Quito,12-10-16 5:59,-78.54803143,-0.2709337,-78.53671386,-0.31882614,N,712,6583.838417
16576,Quito,29-05-17 5:02,-78.52674374,-0.246471015,-78.51084393,-0.219301025,N,661,4789.127288
16577,Quito,25-01-17 4:23,-78.51019384,-0.215872295,-78.4965286,-0.209619,N,361,2214.829823
16578,Quito,28-07-17 12:54,-78.45795738,-0.30213504,-78.49270678,-0.30940254,N,540,4672.012391
16579,Quito,15-11-16 10:18,-78.48408013,-0.255400905,-78.50510689,-0.216930208,N,726,6615.792152
16580,Quito,12-01-17 8:05,-78.49785687,-0.199457428,-78.4813582,-0.130116186,N,1442,9544.952231
16581,Quito,07-11-16 2:13,-78.46026523,-0.162862863,-78.4707663,-0.140420831,N,498,3663.100702
16582,Quito,16-09-16 1:26,-78.48358604,-0.158817003,-78.49951726,-0.1754244,N,301,3618.121799
16583,Quito,22-08-16 9:41,-78.46637016,-0.12582336,-78.49466688,-0.11368444,N,538,4496.230154
16584,Quito,16-12-16 9:19,-78.49610113,-0.147753556,-78.50079492,-0.12129962,N,526,3463.467863
16585,Quito,10-10-16 10:21,-78.50515054,-0.180853048,-78.4935454,-0.184370571,N,279,1681.557067
16586,Quito,28-12-16 4:36,-78.48042357,-0.297224608,-78.49052234,-0.234639467,N,876,8082.067409
16587,Quito,10-05-17 7:50,-78.49678,-0.2131833,-78.49933366,-0.15937932,N,1115,6266.68168
16588,Quito,30-06-17 8:34,-78.47290452,-0.163807897,-78.496078,-0.17143836,N,574,3425.23156
16589,Quito,18-04-17 5:43,-78.4957917,-0.167022341,-78.45779433,-0.144298333,N,480,6751.890336
16590,Quito,07-05-17 8:01,-78.5210161,-0.259459724,-78.49568689,-0.198247417,N,1673,9622.948671
16591,Quito,03-08-16 12:52,-78.47456971,-0.131583408,-78.46717099,-0.162226711,N,509,4230.078271
16592,Quito,09-07-16 1:07,-78.53999569,-0.304453262,-78.53946663,-0.286298844,N,322,2077.507384
16593,Quito,21-06-17 10:19,-78.51599474,-0.223359984,-78.50801633,-0.229475778,N,225,1567.197017
16594,Quito,22-05-17 6:53,-78.56602853,-0.29981209,-78.5208418,-0.249004024,N,1228,10674.06511
16595,Quito,15-05-17 3:27,-78.47218247,-0.097518474,-78.49321034,-0.13784032,N,1043,6821.773436
16596,Quito,04-07-16 11:33,-78.49646984,-0.18607344,-78.50426939,-0.153551637,N,513,4483.525456
16597,Quito,21-01-17 4:59,-78.4983425,-0.13353121,-78.48110939,-0.145360788,N,567,3231.618219
16598,Quito,18-10-16 4:32,-78.41734332,-0.306960604,-78.44015628,-0.287735207,N,400,4674.415397
16599,Quito,03-01-17 4:23,-78.5013249,-0.13354941,-78.47887882,-0.180968293,N,814,7768.622778
16600,Quito,30-06-16 7:14,-78.5393131,-0.2525571,-78.53168583,-0.251949101,N,152,915.7116793
16601,Quito,09-05-17 6:54,-78.48765414,-0.20568888,-78.48117126,-0.09041294,N,1671,13538.95841
16602,Quito,10-03-17 9:59,-78.55255211,-0.279290861,-78.50122387,-0.247008032,N,1005,9297.058909
16603,Quito,29-07-17 8:33,-78.5042252,-0.2103964,-78.4692833,-0.10067742,N,2480,16085.52974
16604,Quito,22-07-16 9:32,-78.47873632,-0.170348637,-78.4904231,-0.162737422,N,335,2145.833832
16605,Quito,23-12-16 8:50,-78.47427742,-0.13691639,-78.48862554,-0.155331723,N,373,3643.125158
16606,Quito,01-07-16 8:40,-78.49284511,-0.155897727,-78.4895216,-0.186263351,N,454,3746.059307
16607,Quito,27-06-17 4:30,-78.4873663,-0.1284976,-78.48753932,-0.12332799,N,78,594.0735805
16608,Quito,11-01-17 9:03,-78.50553489,-0.232280346,-78.5230594,-0.2393324,N,314,2732.77311
16609,Quito,13-07-17 9:34,-78.46680737,-0.1259106,-78.485018,-0.17208932,N,673,7159.764467
16610,Quito,05-07-16 11:57,-78.50563405,-0.180932367,-78.49305846,-0.184642398,N,293,1810.871303
16611,Quito,10-08-16 2:40,-78.48222064,-0.205570121,-78.48440268,-0.169856931,N,567,4213.755407
16612,Quito,05-04-17 8:36,-78.48082219,-0.177079899,-78.47148313,-0.164155714,N,276,2475.555363
16613,Quito,28-11-16 12:01,-78.50512522,-0.177025262,-78.49467041,-0.198734001,N,614,3576.41882
16614,Quito,21-06-17 6:37,-78.47488971,-0.168349205,-78.46609098,-0.15520968,N,146,2439.418322
16615,Quito,01-05-17 2:12,-78.48229818,-0.126805143,-78.49256388,-0.309498458,N,2267,21456.06138
16616,Quito,08-01-17 4:33,-78.55336974,-0.275955292,-78.56183097,-0.309326034,N,456,4651.492016
16617,Quito,06-12-16 5:13,-78.53801657,-0.268048068,-78.54278114,-0.25934352,N,268,1497.691716
16618,Quito,27-09-16 3:36,-78.50483817,-0.176813713,-78.50716586,-0.228878316,N,913,6048.145543
16619,Quito,29-06-16 10:55,-78.50806086,-0.210424511,-78.50790131,-0.226320021,N,315,1785.240859
16620,Quito,16-08-16 8:20,-78.46669413,-0.160291825,-78.49539671,-0.201435626,N,664,7766.550796
16621,Quito,08-05-17 5:50,-78.48482193,-0.196241429,-78.45246766,-0.192652197,N,490,3996.713847
16622,Quito,28-07-17 8:10,-78.46864662,-0.168497272,-78.48268948,-0.19655926,N,634,4681.83908
16623,Quito,30-01-17 11:38,-78.50192479,-0.106500593,-78.53492414,-0.25276272,N,1125,19932.96058
16624,Quito,08-02-17 9:59,-78.4917813,-0.193898478,-78.47813498,-0.182224204,N,297,2815.513032
16625,Quito,23-03-17 10:53,-78.47959107,-0.193480762,-78.49418255,-0.183135606,N,474,2772.817493
16626,Quito,08-11-16 3:15,-78.50550974,-0.180902566,-78.48885342,-0.203178407,N,647,4329.049437
16627,Quito,13-06-17 11:15,-78.48305216,-0.20888902,-78.48522631,-0.124279015,N,1274,9649.956219
16628,Quito,02-06-17 8:15,-78.50117787,-0.191967526,-78.49244078,-0.199615214,N,297,1821.898068
16629,Quito,11-06-17 1:30,-78.547816,-0.3091507,-78.52758232,-0.260991113,N,568,7604.952018
16630,Quito,11-05-17 8:26,-78.48283463,-0.142098788,-78.46718675,-0.076775195,N,803,9003.611985
16631,Quito,23-12-16 5:32,-78.4722472,-0.069435904,-78.46562567,-0.155057691,N,1779,10256.98804
16632,Quito,06-01-17 3:27,-78.51699847,-0.274728056,-78.54961271,-0.283523025,N,691,4604.451771
16633,Quito,19-12-16 1:15,-78.47185895,-0.310152758,-78.47216047,-0.284857503,N,478,2846.231262
16634,Quito,30-05-17 9:30,-78.51475143,-0.181669707,-78.48050109,-0.170114388,N,544,5093.338332
16635,Quito,13-03-17 8:46,-78.50323346,-0.220403825,-78.47802562,-0.1748749,N,765,7865.548272
16636,Quito,25-06-17 9:31,-78.52550466,-0.250540453,-78.5235645,-0.24425024,N,136,915.1738946
16637,Quito,15-12-16 7:56,-78.49762849,-0.137399785,-78.48880275,-0.163577785,N,588,3892.235886
16638,Quito,24-11-16 7:00,-78.49019113,-0.191794536,-78.50259955,-0.151125564,N,805,5901.929178
16639,Quito,21-06-17 7:47,-78.4491914,-0.326336242,-78.46031964,-0.300789417,N,559,4078.06179
16640,Quito,28-03-17 7:41,-78.53832713,-0.261906177,-78.55340684,-0.278629994,N,352,3536.373899
16641,Quito,07-04-17 5:31,-78.46921772,-0.087884446,-78.45743234,-0.08198466,N,302,1966.49904
16642,Quito,11-12-16 7:48,-78.493751,-0.121789383,-78.47246664,-0.090537071,N,467,5841.805716
16643,Quito,24-11-16 9:48,-78.48204224,-0.20045206,-78.49991154,-0.207445777,N,368,2764.629068
16644,Quito,24-01-17 12:54,-78.5210604,-0.241738811,-78.52819145,-0.238405968,N,149,1163.524535
16645,Quito,21-07-17 6:49,-78.48290744,-0.150074473,-78.47736926,-0.17484248,N,550,3369.892631
16646,Quito,05-02-17 9:10,-78.5351868,-0.266036864,-78.49229632,-0.30873992,N,1636,9517.515364
16647,Quito,14-03-17 9:08,-78.45927219,-0.162550158,-78.47764342,-0.170578032,N,357,2935.437632
16648,Quito,28-05-17 3:13,-78.47176443,-0.100517376,-78.43931367,-0.079709236,N,821,5922.113849
16649,Quito,17-07-17 12:25,-78.42181091,-0.108034143,-78.4479669,-0.130854838,N,691,5445.954203
16650,Quito,09-01-17 12:29,-78.50617522,-0.1934171,-78.49379872,-0.21207624,N,521,3450.997872
16651,Quito,21-07-17 6:03,-78.52939942,-0.25751365,-78.54613428,-0.26299726,N,435,2470.562433
16652,Quito,21-09-16 10:04,-78.54676519,-0.268648166,-78.5235172,-0.25156662,N,416,4484.410956
16653,Quito,18-03-17 6:28,-78.51585162,-0.215482457,-78.53287368,-0.24843732,N,744,5557.166544
16654,Quito,17-07-16 6:16,-78.47712584,-0.18651102,-78.5038931,-0.214628832,N,1086,6102.925392
16655,Quito,28-06-17 9:32,-78.48162274,-0.145693409,-78.49841912,-0.211355139,N,1294,9168.917928
16656,Quito,22-04-17 3:06,-78.48290757,-0.141726759,-78.4709084,-0.11716062,N,434,4065.872928
16657,Quito,10-07-17 7:13,-78.47053172,-0.121644411,-78.47283283,-0.108701426,N,193,1695.066559
16658,Quito,21-01-17 1:04,-78.4931469,-0.147297749,-78.49171563,-0.157483062,N,169,1291.704466
16659,Quito,08-10-16 12:47,-78.5382364,-0.273797849,-78.56304345,-0.36103266,N,1695,12458.45497
16660,Quito,31-10-16 8:08,-78.4838863,-0.201368873,-78.45586991,-0.134944209,N,1170,10501.3464
16661,Quito,26-10-16 10:34,-78.4973297,-0.201369625,-78.46916292,-0.155023187,N,684,8285.473037
16662,Quito,04-10-16 3:34,-78.5050951,-0.180699322,-78.51235334,-0.24153834,N,1022,7572.065156
16663,Quito,14-11-16 10:15,-78.47049136,-0.152473924,-78.49558844,-0.21635028,N,825,9893.385179
