id,vendor_id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_estimated,distance_m,wait_sec
14665,Quito,18-11-16 5:18,-78.54945126,-0.41676514,-78.56762582,-0.481002879,N,544,9163.775853,1
14666,Quito,11-05-17 8:10,-78.49887619,-0.196960396,-78.48664275,-0.182761476,N,384,2939.136969,99
14667,Quito,16-09-16 11:04,-78.50064639,-0.197543123,-78.49556888,-0.1872562,N,219,1708.443862,164
14668,Quito,24-06-16 7:43,-78.49777477,-0.104400858,-78.47146702,-0.10038344,N,511,3371.999549,399
14669,Quito,18-05-17 3:11,-78.45915541,-0.162661542,-78.46943212,-0.171276667,N,270,2100.67231,59
14670,Quito,05-04-17 1:29,-78.48754438,-0.186906075,-78.48406666,-0.19830968,N,254,1654.726201,120
14671,Quito,27-10-16 8:15,-78.47697243,-0.182950174,-78.48863321,-0.215932109,N,679,4964.037108,295
14672,Quito,14-07-16 6:14,-78.45864924,-0.299645921,-78.45328274,-0.3015775,N,122,811.50108,269
14673,Quito,26-01-17 10:18,-78.49334539,-0.174102161,-78.4962067,-0.20249994,N,515,3475.850848,365
14674,Quito,21-06-17 7:20,-78.48891144,-0.12809354,-78.49842314,-0.1382061,N,281,2182.115508,52
14675,Quito,09-08-16 1:12,-78.50708314,-0.221932657,-78.48571434,-0.177137,N,986,7357.133759,118
14676,Quito,17-01-17 4:01,-78.45898558,-0.162902122,-78.49773639,-0.188501413,N,880,7155.387429,471
14677,Quito,18-11-16 1:42,-78.46169508,-0.162253812,-78.45908012,-0.16255574,N,44,324.3423741,38
14678,Quito,01-08-17 5:36,-78.5631749,-0.279668726,-78.57130658,-0.311793735,N,663,4476.329496,21
14679,Quito,13-05-17 1:19,-78.5267454,-0.239984,-78.49213286,-0.19151924,N,1165,9237.740519,416
14680,Quito,24-04-17 10:46,-78.46216626,-0.162500777,-78.48204424,-0.198295246,N,710,6190.485229,419
14681,Quito,29-05-17 8:44,-78.46192382,-0.15829456,-78.480327,-0.12634622,N,575,5598.825318,395
14682,Quito,06-01-17 6:48,-78.55205967,-0.27090654,-78.53436218,-0.331494323,N,1559,8704.90324,242
14683,Quito,14-07-17 9:04,-78.46844958,-0.156238406,-78.48194752,-0.182621445,N,546,4434.557644,538
14684,Quito,09-09-16 7:49,-78.53835756,-0.26168124,-78.51752846,-0.223857092,N,866,6521.919369,239
14685,Quito,18-12-16 12:26,-78.50184903,-0.203397714,-78.49605527,-0.208497911,N,104,1211.348533,1
14686,Quito,16-03-17 12:05,-78.45908564,-0.162585252,-78.48078198,-0.18166727,N,511,4534.336686,323
14687,Quito,13-12-16 8:20,-78.48158604,-0.1992239,-78.49367486,-0.13498902,N,877,8486.800097,519
14688,Quito,03-01-17 6:47,-78.49690825,-0.189849367,-78.50308931,-0.20440814,N,271,2306.160657,294
14689,Quito,14-12-16 10:35,-78.49629001,-0.188785115,-78.48218579,-0.211149799,N,559,4055.148171,267
14690,Quito,20-01-17 10:01,-78.46896873,-0.097207488,-78.41851452,-0.1066742,N,1147,6662.894667,221
14691,Quito,03-12-16 8:14,-78.51896616,-0.208712939,-78.50238596,-0.199043284,N,447,2918.838805,387
14692,Quito,10-05-17 12:45,-78.4992475,-0.2004123,-78.4908316,-0.21597878,N,461,2666.71326,252
14693,Quito,07-07-17 8:18,-78.47891679,-0.199631947,-78.48558133,-0.198467063,N,188,870.5878972,269
14694,Quito,11-12-16 3:22,-78.46010206,-0.300207976,-78.40963548,-0.29569703,N,1033,6113.14498,178
14695,Quito,26-07-16 8:27,-78.48463589,-0.194462984,-78.49278918,-0.164818801,N,450,4202.881753,152
14696,Quito,17-07-17 7:30,-78.49922146,-0.20064782,-78.51595096,-0.21486192,N,435,3440.759691,199
14697,Quito,23-07-17 5:45,-78.49350691,-0.10974744,-78.48101946,-0.189605467,N,1370,10268.34581,396
14698,Quito,10-07-17 5:24,-78.49841961,-0.199804282,-78.4829124,-0.197332199,N,336,1999.195992,580
14699,Quito,18-07-17 5:47,-78.5004899,-0.123839086,-78.50044805,-0.146768802,N,372,2554.321804,178
14700,Quito,14-08-16 8:52,-78.55911862,-0.328137652,-78.55274427,-0.278506823,N,668,6227.480307,106
14701,Quito,08-07-16 8:07,-78.49031638,-0.204654484,-78.47081301,-0.167415835,N,569,6309.410426,261
14702,Quito,18-01-17 9:55,-78.49744314,-0.159005386,-78.4786071,-0.15561731,N,339,2471.201666,388
14703,Quito,24-03-17 6:16,-78.47889275,-0.111100595,-78.49526063,-0.201622852,N,1261,11885.63666,1095
14704,Quito,01-07-17 1:20,-78.48402043,-0.205035354,-78.47370402,-0.10690988,N,1288,12058.1802,276
14705,Quito,05-07-16 11:07,-78.46014124,-0.300192152,-78.46799274,-0.32262502,N,486,3367.455728,126
14706,Quito,01-07-17 6:51,-78.494855,-0.1252667,-78.49785645,-0.105771478,N,302,2501.514426,120
14707,Quito,16-09-16 8:44,-78.35836324,-0.215713985,-78.29751529,-0.107393693,N,1328,18810.60193,69
14708,Quito,08-09-16 6:36,-78.51588764,-0.22378162,-78.52005486,-0.235624746,N,189,1780.266231,19
14709,Quito,17-09-16 9:32,-78.50392182,-0.232824134,-78.54944692,-0.361362603,N,1679,19354.94339,346
14710,Quito,04-05-17 1:10,-78.48323572,-0.209151917,-78.52416582,-0.25867392,N,1078,10057.78453,1416
14711,Quito,21-03-17 2:27,-78.45294656,-0.104131176,-78.4131383,-0.07860066,N,628,7265.333117,187
14712,Quito,08-07-17 9:31,-78.4772271,-0.1434598,-78.49004866,-0.203271394,N,682,8076.434092,369
14713,Quito,25-05-17 8:05,-78.50332178,-0.196001594,-78.48041932,-0.173593,N,571,5038.344009,667
14714,Quito,27-06-17 5:58,-78.4979436,-0.18719632,-78.5031592,-0.19675448,N,226,1642.764064,586
14715,Quito,24-04-17 5:32,-78.48364549,-0.159411568,-78.47889708,-0.09337518,N,820,7870.908252,517
14716,Quito,27-06-17 9:06,-78.4971592,-0.1322701,-78.4944135,-0.2115574,N,1550,9121.652604,365
14717,Quito,18-05-17 8:47,-78.5086297,-0.2253941,-78.49274522,-0.17788028,N,940,7049.555651,985
14718,Quito,14-11-16 8:13,-78.41801219,-0.080767477,-78.43703316,-0.09416896,N,281,3605.210057,11
14719,Quito,19-07-16 11:41,-78.50121109,-0.202819492,-78.48450188,-0.204560056,N,331,2051.50991,69
14720,Quito,22-06-17 9:10,-78.46675464,-0.15568587,-78.4877279,-0.20523162,N,996,7841.347205,826
14721,Quito,07-04-17 1:20,-78.46647061,-0.066628581,-78.45962396,-0.06845966,N,125,964.9192925,62
14722,Quito,11-03-17 6:25,-78.49229249,-0.126699863,-78.49324829,-0.141894251,N,163,1795.818113,202
14723,Quito,02-09-16 2:32,-78.46778637,-0.163702507,-78.49056529,-0.16933307,N,551,3158.980379,547
14724,Quito,17-10-16 8:16,-78.47271037,-0.155201327,-78.47989168,-0.130894131,N,473,3501.359296,183
14725,Quito,23-03-17 7:38,-78.46940856,-0.168396775,-78.4700492,-0.1698002,N,23,227.2897452,5
14726,Quito,10-11-16 8:46,-78.50213354,-0.210292516,-78.50292834,-0.2070704,N,68,446.6604316,85
14727,Quito,12-06-17 2:33,-78.496686,-0.1278086,-78.52408406,-0.22598608,N,1843,13963.35538,1268
14728,Quito,20-09-16 8:27,-78.52175642,-0.257047231,-78.53960129,-0.254961993,N,379,2216.1065,99
14729,Quito,19-07-16 12:07,-78.46934426,-0.136614145,-78.50922236,-0.20418236,N,1247,11947.472,703
14730,Quito,19-05-17 4:55,-78.46487423,-0.141049411,-78.49990808,-0.15973062,N,947,5972.829994,675
14731,Quito,27-01-17 9:08,-78.45916023,-0.162739785,-78.47969644,-0.140746482,N,522,4729.05681,339
14732,Quito,19-07-16 1:46,-78.51741709,-0.236655064,-78.48559808,-0.21402834,N,1022,6054.059768,435
14733,Quito,11-01-17 5:43,-78.49238729,-0.189428078,-78.50359296,-0.21463676,N,484,4049.084168,329
14734,Quito,24-03-17 12:50,-78.46280593,-0.065641573,-78.45274166,-0.02230398,N,445,5938.015071,8
14735,Quito,18-03-17 4:39,-78.45281482,-0.065193801,-78.440561,-0.07676466,N,324,2649.182705,44
14736,Quito,03-09-16 3:10,-78.4412159,-0.112082226,-78.47856822,-0.16517542,N,826,10057.07433,233
14737,Quito,09-01-17 12:51,-78.55929182,-0.278345578,-78.55878006,-0.278767,N,15,103.7645969,0
14738,Quito,31-01-17 12:07,-78.47782594,-0.176319913,-78.49421397,-0.21275864,N,988,5874.058885,1159
14739,Quito,18-11-16 3:33,-78.46268562,-0.163067598,-78.45918668,-0.16255946,N,56,445.5648571,93
14740,Quito,10-08-16 6:00,-78.43914712,-0.219628173,-78.42633611,-0.20760391,N,273,2761.546234,27
14741,Quito,10-01-17 12:12,-78.50153206,-0.22801516,-78.53702631,-0.313343522,N,2264,13434.83017,1347
14742,Quito,08-08-16 8:50,-78.48690625,-0.17538842,-78.5034073,-0.154754591,N,508,4129.201055,236
14743,Quito,18-07-16 6:03,-78.50262822,-0.20463208,-78.49020708,-0.17140668,N,534,5075.654858,486
14744,Quito,21-06-17 8:48,-78.50420058,-0.252036772,-78.54186548,-0.285883996,N,515,7951.744385,35
14745,Quito,17-08-16 9:46,-78.46643606,-0.12737264,-78.47636732,-0.181285625,N,823,7099.153389,35
14746,Quito,05-04-17 12:44,-78.4859506,-0.210598368,-78.51029807,-0.219973872,N,666,3749.80519,416
14747,Quito,21-05-17 9:23,-78.52143167,-0.250758333,-78.53222688,-0.266702299,N,295,2973.250056,65
14748,Quito,13-06-17 11:34,-78.49973644,-0.255930407,-78.57040365,-0.296251811,N,2051,12341.29237,129
14749,Quito,23-11-16 1:15,-78.48870887,-0.176824775,-78.4747167,-0.163582915,N,381,3028.277941,403
14750,Quito,02-02-17 1:49,-78.45882725,-0.103365862,-78.48037176,-0.1263334,N,526,4949.509927,123
14751,Quito,02-07-17 8:22,-78.42735033,-0.09484095,-78.42742432,-0.095048467,N,5,31.30140718,50
14752,Quito,01-12-16 7:21,-78.531773,-0.268432252,-78.55251711,-0.277706008,N,497,3337.808477,689
14753,Quito,19-12-16 7:39,-78.49722324,-0.145775101,-78.49828178,-0.146024561,N,9,145.4433632,22
14754,Quito,02-11-16 8:36,-78.42001415,-0.306211712,-78.41847548,-0.306577517,N,19,211.7650175,11
14755,Quito,25-10-16 2:54,-78.49272268,-0.14081712,-78.45416786,-0.035392343,N,1468,16009.78748,253
14756,Quito,19-09-16 9:45,-78.49102084,-0.192443464,-78.55146732,-0.267465232,N,1690,15063.34319,731
14757,Quito,10-05-17 5:47,-78.48288507,-0.150098292,-78.49598528,-0.179293242,N,531,4703.001454,371
14758,Quito,28-07-17 8:12,-78.50860871,-0.187775343,-78.49760083,-0.189452877,N,229,1410.547058,171
14759,Quito,20-12-16 12:07,-78.48122136,-0.185205492,-78.49230444,-0.19407768,N,243,2218.918026,411
14760,Quito,29-09-16 9:53,-78.47953689,-0.200356281,-78.48114566,-0.178391033,N,414,2621.310287,497
14761,Quito,12-10-16 10:13,-78.47824,-0.115043799,-78.47783699,-0.101820002,N,267,1515.231467,133
14762,Quito,20-05-17 8:49,-78.55191872,-0.270916582,-78.51619768,-0.21501,N,1438,10188.48207,750
14763,Quito,16-08-16 6:29,-78.49528868,-0.18667838,-78.48793198,-0.188901286,N,147,1065.199453,97
14764,Quito,29-12-16 8:12,-78.48597874,-0.177718861,-78.50773526,-0.189378285,N,381,3715.671628,90
14765,Quito,16-01-17 11:55,-78.48356874,-0.163792833,-78.48881835,-0.181797461,N,378,2585.750562,411
14766,Quito,05-05-17 5:52,-78.46308926,-0.12906241,-78.4862623,-0.190960987,N,1515,9459.525738,908
14767,Quito,09-01-17 6:37,-78.4939383,-0.196074775,-78.49523095,-0.175820037,N,317,2395.959681,126
14768,Quito,15-07-16 7:22,-78.48930919,-0.200966318,-78.51883088,-0.25469648,N,1510,9257.163398,837
14769,Quito,15-05-17 2:40,-78.45911375,-0.162542356,-78.48306359,-0.208868358,N,768,7814.307087,725
14770,Quito,01-10-16 2:33,-78.4419491,-0.111562871,-78.44644084,-0.112744364,N,91,630.8334254,1226
14771,Quito,10-09-16 12:20,-78.48497445,-0.210669108,-78.50481346,-0.149164352,N,1138,9044.998679,303
14772,Quito,12-07-16 12:39,-78.49351422,-0.136179408,-78.5418316,-0.27933144,N,1408,21290.41182,252
14773,Quito,12-09-16 9:47,-78.46974956,-0.136109795,-78.49920746,-0.19799068,N,1521,10156.40049,1818
14774,Quito,01-02-17 3:22,-78.46292814,-0.162774364,-78.46438188,-0.16095596,N,57,363.844887,83
14775,Quito,30-01-17 2:39,-78.51515424,-0.25493569,-78.516119,-0.253400439,N,36,277.9874632,86
14776,Quito,21-01-17 7:59,-78.45714327,-0.095433785,-78.48806888,-0.10958902,N,445,5012.756363,104
14777,Quito,01-12-16 4:37,-78.42530333,-0.210952583,-78.4375868,-0.19898724,N,252,2696.335349,80
14778,Quito,15-05-17 4:26,-78.50510342,-0.25544542,-78.50481,-0.203421319,N,1039,5817.442267,380
14779,Quito,27-08-16 6:23,-78.4971018,-0.190813292,-78.47133611,-0.133887696,N,772,9194.834909,311
14780,Quito,19-04-17 7:11,-78.48814326,-0.178449543,-78.47325732,-0.14866846,N,712,4966.738866,414
14781,Quito,16-03-17 10:19,-78.47576549,-0.189185028,-78.5120782,-0.219339182,N,964,7390.756278,483
14782,Quito,31-10-16 7:09,-78.51709418,-0.24987802,-78.4840798,-0.161609843,N,2228,13485.9704,876
14783,Quito,11-01-17 12:15,-78.49831537,-0.206991383,-78.49528968,-0.189660576,N,325,2263.536646,209
14784,Quito,02-10-16 4:15,-78.48575459,-0.211714356,-78.47671642,-0.17629474,N,521,4943.473194,215
14785,Quito,16-01-17 5:31,-78.46543238,-0.076804644,-78.50732659,-0.2362705,N,2803,22390.21311,644
14786,Quito,22-12-16 8:46,-78.43815331,-0.219317165,-78.37172501,-0.219268045,N,644,7391.898339,74
14787,Quito,12-05-17 8:05,-78.50960263,-0.246356994,-78.52527164,-0.23809066,N,349,2661.472343,90
14788,Quito,11-12-16 3:15,-78.48950134,-0.2068158,-78.49396238,-0.143026374,N,725,7589.102055,261
14789,Quito,28-12-16 7:27,-78.50085395,-0.17393634,-78.49568553,-0.104659727,N,545,8277.906793,62
14790,Quito,24-12-16 4:48,-78.52771536,-0.285521769,-78.51316614,-0.228715908,N,631,7934.303224,137
14791,Quito,26-03-17 8:49,-78.49069473,-0.106305516,-78.46936566,-0.10040466,N,348,3027.825521,55
14792,Quito,17-05-17 2:41,-78.48289073,-0.150045745,-78.46934689,-0.124130554,N,547,4387.63853,345
14793,Quito,05-12-16 11:09,-78.48672902,-0.199229933,-78.50458157,-0.226246087,N,804,4989.160695,265
14794,Quito,03-10-16 12:32,-78.53112014,-0.252187285,-78.54587906,-0.25822796,N,346,2312.793763,208
14795,Quito,12-05-17 2:32,-78.45911205,-0.162661408,-78.46369035,-0.159865372,N,113,819.9870879,68
14796,Quito,21-09-16 1:09,-78.49854282,-0.1966903,-78.50388332,-0.124934916,N,834,8572.66727,267
14797,Quito,23-12-16 10:12,-78.46787496,-0.13172003,-78.47850398,-0.16765156,N,746,5177.293969,449
14798,Quito Cabify Lite,24-01-17 6:18,-78.47957051,-0.178136885,-78.47581699,-0.123571116,N,848,6484.807271,953
14799,Quito,05-05-17 3:41,-78.4608735,-0.158989203,-78.47924762,-0.1743649,N,482,3752.800547,481
14800,Quito,07-02-17 4:50,-78.48321223,-0.150092573,-78.46973726,-0.168974794,N,587,3597.949588,293
14801,Quito,24-05-17 6:34,-78.48929444,-0.159721153,-78.5340454,-0.245837334,N,1728,14551.74343,554
14802,Quito,22-05-17 2:47,-78.48284834,-0.149968152,-78.47772064,-0.176044794,N,420,3469.762063,247
14803,Quito,30-07-17 11:32,-78.49636359,-0.142782981,-78.47496708,-0.15001434,N,385,3183.266528,246
14804,Quito,21-02-17 12:12,-78.53088582,-0.239717668,-78.54700884,-0.262909007,N,478,4371.540959,225
14805,Quito,03-10-16 1:36,-78.50488275,-0.180505292,-78.49917624,-0.15468942,N,353,3505.125609,188
14806,Quito,20-01-17 6:46,-78.50014721,-0.151282119,-78.4707889,-0.168902033,N,686,5223.729003,572
14807,Quito,18-07-16 7:34,-78.49116646,-0.172117371,-78.49368564,-0.13599526,N,465,4296.714759,152
14808,Quito,15-07-17 1:47,-78.44060417,-0.139059329,-78.45773566,-0.11074966,N,282,5052.820538,26
14809,Quito,10-06-17 10:50,-78.46588082,-0.137025007,-78.49607066,-0.18942624,N,1136,9183.698596,278
14810,Quito,22-11-16 6:52,-78.5072844,-0.212244864,-78.47869733,-0.178819295,N,725,6895.469539,98
14811,Quito,07-12-16 12:22,-78.50715134,-0.182496644,-78.49229124,-0.18831722,N,229,2299.578072,118
14812,Quito,23-12-16 8:54,-78.52195748,-0.252656481,-78.5506341,-0.33049956,N,1406,11844.41926,362
14813,Quito,14-07-17 2:26,-78.49035765,-0.182581761,-78.5072335,-0.1825739,N,252,1877.37361,115
14814,Quito,29-03-17 6:21,-78.42553361,-0.087879868,-78.4548868,-0.10866258,N,370,5574.8545,105
14815,Quito,04-10-16 9:22,-78.44832908,-0.331530171,-78.45781718,-0.30444585,N,579,4066.649693,101
14816,Quito,26-09-16 9:11,-78.50370054,-0.124083923,-78.42661016,-0.10571351,N,992,10614.73611,84
14817,Quito,14-06-17 9:31,-78.55861609,-0.289542318,-78.54682872,-0.261297617,N,554,4451.346459,568
14818,Quito,14-11-16 10:53,-78.50452953,-0.17689618,-78.48835738,-0.201975823,N,824,4586.981043,354
14819,Quito,11-01-17 4:44,-78.48542821,-0.169323832,-78.45387598,-0.10457634,N,1152,10708.02521,382
14820,Quito,25-02-17 12:14,-78.54311262,-0.282033856,-78.52064246,-0.242418504,N,962,6903.564149,858
14821,Quito,09-08-16 8:31,-78.4942591,-0.1293652,-78.48269832,-0.14313722,N,417,2816.875561,75
14822,Quito,03-01-17 2:26,-78.44387036,-0.288666058,-78.44487268,-0.299551026,N,173,1321.804919,32
14823,Quito,19-11-16 10:22,-78.4799309,-0.138032951,-78.42280069,-0.090199722,N,1193,11671.38292,470
14824,Quito,26-04-17 10:28,-78.52691014,-0.243938619,-78.51386383,-0.218625381,N,614,4265.374127,405
14825,Quito,27-02-17 12:43,-78.54606029,-0.268174541,-78.50671464,-0.2299608,N,800,8624.163032,940
14826,Quito,21-11-16 4:37,-78.45917227,-0.162525428,-78.48138852,-0.151919419,N,566,3649.658773,709
14827,Quito,08-06-17 3:43,-78.4778574,-0.1840181,-78.48376492,-0.10304388,N,934,9660.805318,193
14828,Quito,14-07-17 8:04,-78.50995855,-0.211374441,-78.50330131,-0.2044286,N,218,1512.588366,122
14829,Quito,28-06-17 10:42,-78.46467159,-0.161444527,-78.47242112,-0.13988928,N,409,3258.53879,196
14830,Quito,02-03-17 9:23,-78.48688822,-0.1759749,-78.48470329,-0.196470146,N,336,2521.918807,205
14831,Quito,06-01-17 8:30,-78.50914001,-0.124950413,-78.4801569,-0.1874158,N,1478,10168.60146,859
14832,Quito,02-05-17 7:51,-78.4451182,-0.098516065,-78.45222544,-0.10364638,N,97,1360.753405,26
14833,Quito,29-07-17 4:41,-78.48398504,-0.15833046,-78.47784707,-0.140659895,N,263,2647.38519,142
14834,Quito,27-04-17 8:49,-78.48036014,-0.173329625,-78.49558792,-0.205245521,N,624,5242.130061,379
14835,Quito,21-06-17 12:08,-78.4880445,-0.190438452,-78.48114747,-0.182346585,N,291,1666.685003,399
14836,Quito,26-09-16 10:48,-78.54848867,-0.317533435,-78.52193896,-0.25280498,N,720,10149.62323,317
14837,Quito,06-03-17 7:56,-78.50243649,-0.244270299,-78.5221522,-0.227345922,N,635,4074.172112,197
14838,Quito,20-07-17 3:56,-78.49191574,-0.205679227,-78.47180553,-0.167881425,N,595,6439.062784,540
14839,Quito,12-09-16 6:12,-78.52792563,-0.244338199,-78.5338166,-0.250481685,N,166,1338.165362,58
14840,Quito,15-01-17 1:06,-78.52311066,-0.276131339,-78.54212359,-0.242601692,N,921,5842.443286,498
14841,Quito,30-07-17 5:57,-78.49780225,-0.136012701,-78.49795249,-0.160813008,N,324,2774.373342,82
14842,Quito,01-09-16 3:15,-78.46535857,-0.154364351,-78.46706866,-0.149452308,N,75,736.3468584,20
14843,Quito,18-12-16 4:54,-78.52173638,-0.252988449,-78.51241635,-0.244878455,N,307,1938.119375,149
14844,Quito,09-07-17 8:35,-78.46660925,-0.133459554,-78.46897894,-0.162782274,N,422,3524.03515,103
14845,Quito,01-02-17 9:45,-78.4813863,-0.1900609,-78.5078177,-0.1923014,N,405,3188.153647,136
14846,Quito,17-07-16 10:55,-78.42597607,-0.126356372,-78.43766868,-0.11677332,N,212,2365.74251,90
14847,Quito,09-06-17 7:39,-78.51136087,-0.181174593,-78.51481522,-0.222471456,N,794,4976.106325,466
14848,Quito,25-07-17 11:13,-78.49301708,-0.175189177,-78.52480214,-0.278877198,N,998,15063.90303,590
14849,Quito,18-11-16 12:00,-78.49917501,-0.263429549,-78.48575084,-0.293971306,N,831,4888.771515,267
14850,Quito,22-09-16 10:14,-78.48934533,-0.111703092,-78.49504718,-0.18904156,N,1203,9233.661347,532
14851,Quito,04-12-16 9:35,-78.46018085,-0.300485566,-78.48100249,-0.33129515,N,668,5741.098393,80
14852,Quito,14-03-17 2:16,-78.46253673,-0.162752822,-78.4861509,-0.1981668,N,716,6563.620393,274
14853,Quito,21-06-17 10:00,-78.4883209,-0.1161404,-78.4589522,-0.07629954,N,762,7695.745238,192
14854,Quito,21-06-17 9:21,-78.44159726,-0.333804956,-78.45074445,-0.31420798,N,289,3196.188057,76
14855,Quito,24-12-16 3:20,-78.41682016,-0.306732204,-78.4797183,-0.31258249,N,1137,7644.376274,176
14856,Quito,29-12-16 10:10,-78.4980463,-0.1970444,-78.5088852,-0.145071,N,24405,6984.401964,324
14857,Quito,18-12-16 12:31,-78.51063402,-0.288265922,-78.55550961,-0.305451589,N,768,6900.833565,145
14858,Quito,25-08-16 5:12,-78.4845516,-0.2075785,-78.4768348,-0.1938672,N,210,2382.690376,79
14859,Quito,17-06-17 1:27,-78.4734862,-0.071539,-78.45545664,-0.0542269,N,332,3929.811728,134
14860,Quito,24-02-17 9:48,-78.45945893,-0.131704922,-78.47542162,-0.1799555,N,817,7140.185131,397
14861,Quito,14-10-16 11:42,-78.47352883,-0.137750457,-78.47498138,-0.17802234,N,603,4639.544488,1200
14862,Quito,03-03-17 7:46,-78.47864748,-0.202142053,-78.47084428,-0.174806492,N,581,3907.246313,179
14863,Quito,15-08-16 11:10,-78.46979597,-0.136074756,-78.47988464,-0.17074216,N,762,4976.645305,500
14864,Quito,19-09-16 8:35,-78.47880362,-0.196742236,-78.50883094,-0.21875662,N,620,5786.754015,436
14865,Quito,16-06-17 4:09,-78.4646363,-0.140514168,-78.46500128,-0.156442159,N,291,1811.695815,327
14866,Quito,28-07-16 4:57,-78.48208348,-0.200520178,-78.5193487,-0.262017594,N,1155,10981.87787,355
14867,Quito,10-10-16 7:03,-78.46028855,-0.16252918,-78.46216655,-0.162371169,N,37,226.3934311,80
14868,Quito,08-07-17 6:09,-78.47133821,-0.172423675,-78.55559346,-0.29416748,N,2038,22906.00742,226
14869,Quito,03-01-17 9:00,-78.53072546,-0.237287397,-78.52584228,-0.224898665,N,248,1920.544365,108
14870,Quito,16-12-16 5:12,-78.49650022,-0.199375189,-78.47163184,-0.0924297,N,1570,14657.01673,837
14871,Quito,01-08-16 10:39,-78.4938692,-0.1810286,-78.48749078,-0.171718875,N,255,1744.438612,146
14872,Quito,20-11-16 5:50,-78.5291927,-0.238123746,-78.52110064,-0.258641254,N,429,3181.230952,101
14873,Quito,26-10-16 8:36,-78.46784907,-0.067486552,-78.50008375,-0.211633359,N,3280,19612.72465,366
14874,Quito,12-10-16 4:00,-78.50614922,-0.181580704,-78.48998684,-0.12345194,N,713,8260.789826,109
14875,Quito,18-07-16 6:49,-78.47715639,-0.18504437,-78.50215521,-0.197458379,N,366,4160.101496,249
14876,Quito,16-09-16 5:37,-78.49476411,-0.202961112,-78.47870748,-0.148875959,N,1216,7799.399844,849
14877,Quito,21-09-16 5:10,-78.49537491,-0.127549048,-78.50322832,-0.20544934,N,667,9535.374054,132
14878,Quito,26-01-17 7:13,-78.48632986,-0.193883545,-78.49246386,-0.20581836,N,178,2009.156695,143
14879,Quito,25-07-16 9:30,-78.4803487,-0.1734148,-78.4778772,-0.16161148,N,282,1587.286622,7
14880,Quito,23-10-16 1:17,-78.49759073,-0.242489016,-78.53432257,-0.27815305,N,903,8050.016598,325
14881,Quito,23-09-16 6:44,-78.50485347,-0.180457754,-78.49158792,-0.178814409,N,294,1657.785802,159
14882,Quito,18-07-16 10:20,-78.4585195,-0.299293801,-78.44802416,-0.28374696,N,224,2895.742039,18
14883,Quito,01-08-16 11:51,-78.48019512,-0.178001014,-78.49820209,-0.14921632,N,733,5202.985917,155
14884,Quito,27-12-16 6:47,-78.49871071,-0.134354361,-78.49681274,-0.16137638,N,405,3215.755487,263
14885,Quito,08-08-16 6:49,-78.54264316,-0.272508028,-78.52842867,-0.230115286,N,947,6294.420019,329
14886,Quito,22-07-17 9:32,-78.47374479,-0.16367361,-78.46479198,-0.11946308,N,700,5911.489642,288
14887,Quito,24-07-17 8:10,-78.47776051,-0.126676186,-78.4784983,-0.105693609,N,219,2415.19401,18
14888,Quito,15-09-16 12:29,-78.50484448,-0.180425902,-78.51085926,-0.218008861,N,575,4847.84325,165
14889,Quito,05-01-17 3:43,-78.52950056,-0.279513791,-78.5254304,-0.249781536,N,640,3758.652042,468
14890,Quito,18-07-16 10:29,-78.50372792,-0.183717536,-78.49738328,-0.110785196,N,1004,8815.193837,142
14891,Quito,13-12-16 11:11,-78.45954643,-0.163146364,-78.47585598,-0.154921657,N,387,2728.077625,124
14892,Quito,05-05-17 7:48,-78.46786072,-0.132716194,-78.48485579,-0.171131519,N,632,6161.350259,590
14893,Quito Cabify Lite,15-03-17 6:44,-78.49591479,-0.187388466,-78.50323041,-0.205469412,N,330,2823.96491,152
14894,Quito,13-12-16 4:41,-78.49881568,-0.129776561,-78.49004196,-0.20449892,N,1365,9284.337985,1239
14895,Quito,21-12-16 9:33,-78.55417005,-0.276722476,-78.48519919,-0.293761143,N,1522,9563.733676,302
14896,Quito,27-07-16 12:58,-78.48463826,-0.211078755,-78.4955264,-0.189113754,N,436,3653.094325,110
14897,Quito,17-07-17 8:07,-78.47625984,-0.168705206,-78.50599991,-0.19799652,N,1159,6563.97666,332
14898,Quito,08-01-17 11:21,-78.55794238,-0.287732896,-78.52135162,-0.254178906,N,860,7799.689233,321
14899,Quito,23-06-16 4:17,-78.50699226,-0.148255372,-78.49379152,-0.13379,N,341,3076.326086,186
14900,Quito,31-05-17 8:17,-78.45858308,-0.097923388,-78.47189078,-0.125210982,N,506,4513.987708,123
14901,Quito,28-10-16 10:42,-78.48455968,-0.204453153,-78.49386825,-0.155938951,N,850,6429.592329,405
14902,Quito,17-02-17 11:15,-78.51270988,-0.206540407,-78.51020734,-0.206523563,N,76,280.1409978,0
14903,Quito,09-08-16 7:20,-78.54710733,-0.273029042,-78.55534884,-0.2947796,N,302,3334.955872,40
14904,Quito,09-06-17 10:09,-78.5139483,-0.261796864,-78.55610786,-0.29421646,N,1261,8292.77489,429
14905,Quito,21-11-16 11:43,-78.50503562,-0.18058284,-78.5041691,-0.23126082,N,685,5731.486167,17
14906,Quito,14-07-16 8:24,-78.47942032,-0.15885178,-78.479191,-0.184912911,N,379,2923.364724,161
14907,Quito,27-07-16 10:44,-78.55634943,-0.275739557,-78.52118847,-0.225439754,N,926,9502.758671,96
